CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CTR,Lead_Conversion_Rate,Conversion_Rate,CPC,CPL,Cost_Per_Conversion,Revenue_Per_Click
CAMP07575,2025-07-23,2025-07-29,Influencer,92789,4960,2330,1203,3630.2,4166.9,14.784309404440524,6,5.345461207686256,46.975806451612904,24.254032258064516,0.7318951612903225,1.5580257510729614,3.0176226101413133,0.8401008064516128
CAMP07576,2025-07-15,2025-07-29,Social,109766,5391,886,237,4681.98,6908.74,47.56022024869821,14,4.911356886467576,16.43479873863847,4.39621591541458,0.8684808013355592,5.284401805869074,19.75518987341772,1.2815321832684103
CAMP07577,2025-08-04,2025-08-10,Email,23184,1412,143,50,3773.39,10759.33,185.1369723246206,6,6.0904071773637,10.127478753541077,3.5410764872521248,2.6723725212464586,26.387342657342657,75.4678,7.61992209631728
CAMP07578,2025-10-12,2025-10-25,Social,294990,27660,5700,1377,4349.75,12143.81,179.1840910397149,13,9.376589036916505,20.607375271149674,4.978308026030369,0.15725777295733911,0.7631140350877192,3.158859840232389,0.4390386840202458
CAMP07579,2025-07-15,2025-07-26,Social,231829,8751,4103,1804,1262.07,1403.67,11.219662934702523,11,3.774765020769619,46.8860701634099,20.61478688149926,0.14422008913267054,0.30759688033146476,0.6995953436807095,0.16040109701748373
CAMP07580,2025-11-03,2025-11-13,Influencer,91995,2417,326,190,1811.5,1941.11,7.154844051890692,10,2.6273167019946735,13.48779478692594,7.860984691766652,0.749482829954489,5.556748466257669,9.534210526315789,0.8031071576334299
CAMP07581,2025-06-01,2025-06-12,Influencer,262033,16663,2579,597,2587.92,5930.96,129.17864539862128,11,6.35912270591872,15.477405029106404,3.5827882134069498,0.15530936806097342,1.0034587049243893,4.334874371859296,0.35593590589929786
CAMP07582,2025-01-14,2025-01-26,Influencer,74798,4057,925,280,2410.32,3547.26,47.169670417206014,12,5.423941816626113,22.800098595020952,6.901651466600936,0.594113877249199,2.6057513513513517,8.608285714285715,0.87435543505053
CAMP07583,2025-11-21,2025-11-26,Influencer,189052,2944,1200,602,2383.34,2393.93,0.4443344214421648,5,1.5572435097221928,40.76086956521739,20.44836956521739,0.8095584239130436,1.9861166666666668,3.9590365448504987,0.8131555706521738
CAMP07584,2025-05-26,2025-06-07,Display,170957,9740,3900,1494,3238.71,8634.13,166.59163679366165,12,5.697339096965904,40.04106776180698,15.338809034907596,0.3325164271047228,0.8304384615384616,2.16781124497992,0.8864609856262833
CAMP07585,2025-02-26,2025-03-05,Search,114159,6920,933,313,4291.42,7589.62,76.85567947206286,7,6.061720933084558,13.482658959537572,4.523121387283237,0.6201473988439307,4.599592711682744,13.710607028753994,1.0967658959537572
CAMP07586,2025-07-30,2025-08-06,Influencer,34924,2531,1198,527,4447.09,8157.72,83.4395076330814,7,7.247165273164587,47.33306993283287,20.82180956143817,1.757048597392335,3.7120951585976627,8.438500948766604,3.2231212959304623
CAMP07587,2025-09-25,2025-10-05,Email,191171,19040,3722,1182,837.46,1020.41,21.845819501826945,10,9.959669615161296,19.548319327731093,6.207983193277311,0.04398424369747899,0.22500268672756585,0.7085109983079526,0.05359296218487395
CAMP07588,2025-07-29,2025-08-06,Social,68113,3265,693,229,541.75,1056.68,95.04937701892018,8,4.793504910956792,21.22511485451761,7.013782542113322,0.16592649310872895,0.7817460317460317,2.3657205240174672,0.3236385911179173
CAMP07589,2025-01-17,2025-01-25,Influencer,267462,14956,3807,1988,1624.96,4147.6,155.24320598660893,8,5.591822389722653,25.45466702326825,13.292324150842472,0.10864937148970313,0.42683477804045183,0.8173843058350101,0.2773201390746189
CAMP07590,2025-10-13,2025-10-21,Email,213769,3580,1266,451,3712.41,5937.13,59.92657061046599,8,1.6747049385083899,35.36312849162011,12.597765363128492,1.036986033519553,2.93239336492891,8.23150776053215,1.6584162011173185
CAMP07591,2025-12-10,2025-12-24,Display,82859,7030,2168,1041,3987.92,10590.89,165.57428433870288,14,8.484292593441872,30.83926031294452,14.807965860597438,0.5672716927453769,1.8394464944649447,3.8308549471661864,1.5065277382645803
CAMP07592,2025-07-22,2025-08-04,Email,103558,1950,919,239,1978.06,4550.42,130.0445891428976,13,1.883002761737384,47.12820512820513,12.256410256410257,1.0143897435897435,2.15240478781284,8.276401673640168,2.3335487179487178
CAMP07593,2025-04-09,2025-04-21,Email,145600,13692,4461,1603,1621.2,2967.14,83.02121885023438,12,9.403846153846155,32.58106923751096,11.707566462167689,0.11840490797546012,0.36341627437794216,1.011353711790393,0.2167061057551855
CAMP07594,2025-10-06,2025-10-13,Display,26441,1093,483,203,739.42,1485.71,100.92910659706259,7,4.133731704549752,44.19030192131748,18.57273559011894,0.6765050320219579,1.5308902691511386,3.642463054187192,1.359295516925892
CAMP07595,2025-07-28,2025-08-02,Display,144598,5839,766,235,1267.34,1550.64,22.353906607540218,5,4.038091813164774,13.118684706285322,4.024661757150197,0.21704743963007364,1.6544908616187988,5.392936170212765,0.2655660215790375
CAMP07596,2025-05-09,2025-05-14,Social,245659,9721,4300,1585,593.8,1655.39,178.7790501852476,5,3.957111280270619,44.23413229091657,16.30490690258204,0.06108425059150293,0.13809302325581393,0.3746372239747634,0.17029009361176833
CAMP07597,2025-12-01,2025-12-06,Influencer,6044,577,103,51,1588.88,4429.34,178.7712099088666,5,9.546657842488418,17.85095320623917,8.838821490467938,2.7536915077989605,15.426019417475729,31.15450980392157,7.676499133448874
CAMP07598,2025-10-15,2025-10-23,Email,184959,18164,4450,1177,3413.0,6023.61,76.49018458833869,8,9.820554825664066,24.49900902884827,6.479850253248183,0.18789914115833517,0.7669662921348315,2.8997451146983857,0.33162354107024883
CAMP07599,2025-09-09,2025-09-19,Search,5961,581,132,52,731.88,1696.43,131.7907307208832,10,9.746686797517196,22.719449225473323,8.950086058519794,1.2596901893287435,5.544545454545455,14.074615384615385,2.919845094664372
CAMP07600,2025-09-22,2025-09-30,Search,188038,13807,3243,988,1674.38,4234.9,152.9234701800069,8,7.342664780523085,23.488085753603244,7.155790541029912,0.12127037010212212,0.5163058896083873,1.6947165991902835,0.3067212283624248
CAMP07601,2025-09-28,2025-10-13,Social,284117,5680,2655,966,2690.33,7133.16,165.14070764553048,15,1.9991763956398245,46.74295774647887,17.007042253521128,0.47364964788732394,1.013306967984934,2.785020703933747,1.255838028169014
CAMP07602,2025-07-07,2025-07-22,Search,219980,9849,2724,953,1702.82,4170.78,144.93369821824973,15,4.477225202291117,27.65763021626561,9.676109249670017,0.17289267945984363,0.6251174743024963,1.7867995802728227,0.42347243374961924
CAMP07603,2025-08-02,2025-08-09,Social,106293,3830,793,366,2253.91,4512.95,100.22760447400296,7,3.6032476268427835,20.70496083550914,9.556135770234988,0.5884882506527415,2.8422572509457753,6.158224043715847,1.1783159268929504
CAMP07604,2025-10-10,2025-10-22,Influencer,23344,1721,374,189,2534.65,6072.24,139.56917128597635,12,7.3723440712817006,21.731551423590936,10.981987216734456,1.472777454968042,6.777139037433155,13.410846560846561,3.5283207437536315
CAMP07605,2025-07-30,2025-08-11,Social,181226,9847,4148,1658,3897.54,11282.77,189.48439271951028,12,5.433547062783486,42.124504925357975,16.83761551741647,0.3958098913374632,0.9396190935390549,2.350747889022919,1.1458078602620088
CAMP07606,2025-12-31,2026-01-10,Display,237450,15549,4907,1308,4231.17,8220.6,94.28668666113629,10,6.548325963360707,31.558299569104122,8.41211653482539,0.27211846420991703,0.8622722641124924,3.2348394495412847,0.5286899479066178
CAMP07607,2025-03-17,2025-03-30,Display,75565,815,228,124,1042.71,1213.22,16.352581254615377,13,1.078541652881625,27.975460122699385,15.214723926380369,1.279398773006135,4.573289473684211,8.408951612903227,1.4886134969325153
CAMP07608,2025-05-28,2025-06-11,Display,21272,1711,805,220,1909.74,4998.12,161.71730183166295,14,8.043437382474615,47.04850964348334,12.857977790765634,1.1161542957334891,2.3723478260869566,8.680636363636363,2.9211689070718876
CAMP07609,2025-11-17,2025-11-22,Display,184685,17671,8340,3597,2918.28,7127.93,144.25106569623202,5,9.56818366407667,47.19597079961519,20.355384528323242,0.1651451530756607,0.34991366906474825,0.8113094245204338,0.40336879633297495
CAMP07610,2025-08-01,2025-08-13,Display,280248,19685,7922,3255,2546.96,4059.5,59.386091654364414,12,7.024135765464874,40.24384048768098,16.535433070866144,0.12938582677165356,0.321504670537743,0.7824761904761904,0.2062230124460249
CAMP07611,2025-04-19,2025-04-29,Display,239071,20721,6365,2002,494.05,1075.3,117.65003542151604,10,8.667299672482233,30.717629458037738,9.661695864099224,0.02384296124704406,0.07761979575805185,0.24677822177822178,0.05189421359972974
CAMP07612,2025-05-09,2025-05-14,Display,71455,3790,555,322,1790.32,2051.17,14.570021001832083,5,5.304037506122734,14.643799472295516,8.49604221635884,0.47237994722955146,3.2258018018018015,5.56,0.5412058047493404
CAMP07613,2025-01-10,2025-01-18,Display,236207,2791,1069,503,1214.86,2378.77,95.80610111453173,8,1.1815907233909242,38.30168398423504,18.022214260121817,0.4352776782515227,1.13644527595884,2.415228628230616,0.8523002508061627
CAMP07614,2025-02-16,2025-02-25,Display,145435,14418,6142,2383,2144.61,3856.16,79.80705116547996,9,9.913707154398873,42.59952836731863,16.52795117214593,0.14874531835205992,0.3491712797134484,0.8999622324800672,0.26745457067554446
CAMP07615,2025-11-11,2025-11-22,Influencer,61738,944,416,156,1756.11,2636.9,50.1557419523834,11,1.5290420810521883,44.06779661016949,16.52542372881356,1.8602860169491524,4.221418269230769,11.257115384615384,2.793326271186441
CAMP07616,2025-04-06,2025-04-18,Display,84791,2319,771,182,3507.37,4585.91,30.750676432768714,12,2.734960078310198,33.247089262613194,7.8482104355325575,1.512449331608452,4.54911802853437,19.271263736263737,1.97753773178094
CAMP07617,2025-04-13,2025-04-26,Social,6440,94,32,16,2067.08,3488.06,68.74334810457263,13,1.4596273291925466,34.04255319148936,17.02127659574468,21.990212765957445,64.59625,129.1925,37.107021276595745
CAMP07618,2025-12-08,2025-12-18,Influencer,203327,13469,5168,1206,1283.48,3686.48,187.22535606320315,10,6.624304691457603,38.36958942757443,8.953894127255179,0.09529140990422452,0.2483513931888545,1.0642454394693202,0.27370109139505533
CAMP07619,2025-05-26,2025-06-09,Search,180285,11266,5064,1419,3136.29,6358.51,102.73986142863065,14,6.2489946473638955,44.949405290253864,12.595419847328243,0.27838540742055745,0.6193305687203792,2.2102114164904862,0.564398189241967
CAMP07620,2025-01-27,2025-02-09,Email,267699,7728,913,242,3661.77,5134.78,40.22672095735122,13,2.88682438111461,11.814182194616977,3.1314699792960665,0.47383152173913046,4.010700985761226,15.131280991735537,0.6644384057971015
CAMP07621,2025-08-08,2025-08-16,Influencer,112729,10833,3523,800,630.51,1684.0,167.0853753310812,8,9.6097721083306,32.52100064617373,7.384842610541862,0.05820271392965937,0.17896962815782003,0.7881374999999999,0.1554509369519062
CAMP07622,2025-01-18,2025-01-30,Display,82648,7621,1887,1003,1331.05,2048.27,53.88377596634236,12,9.221033781821701,24.760530114158247,13.161002493111141,0.1746555570135153,0.7053789083200848,1.3270687936191425,0.2687665660674452
CAMP07623,2025-06-16,2025-06-23,Influencer,131919,4641,2010,1130,1123.16,2926.34,160.54524733786815,7,3.518067905305528,43.309631544925665,24.348200818789053,0.24200818789054085,0.5587860696517414,0.9939469026548673,0.6305408317173024
CAMP07624,2025-03-23,2025-03-31,Email,268679,18618,2858,1286,1085.33,1121.55,3.3372338367132603,8,6.929458573241674,15.350735847029757,6.907294016543131,0.05829466108067461,0.3797515745276417,0.8439580093312596,0.0602400902352562
CAMP07625,2025-03-13,2025-03-27,Email,151003,13132,6091,3356,4519.72,12866.51,184.6749356154806,14,8.696515963259008,46.38288151081328,25.5558939993908,0.34417605848309474,0.7420325069775079,1.3467580452920145,0.9797829728906489
CAMP07626,2025-11-06,2025-11-14,Display,124773,5288,791,371,717.53,1484.6,106.90424093766113,8,4.238096383031585,14.958396369137668,7.01588502269289,0.13569024205748864,0.9071175726927939,1.934043126684636,0.2807488653555219
CAMP07627,2025-09-11,2025-09-21,Display,49262,1616,219,103,4368.56,11036.98,152.64572307579613,10,3.280418984206894,13.551980198019804,6.373762376237623,2.7033168316831686,19.947762557077628,42.41320388349515,6.8298143564356435
CAMP07628,2025-06-11,2025-06-24,Social,258902,8558,2041,1134,2030.13,3305.94,62.84375877406865,13,3.3054978331569473,23.849030147230664,13.250759523253098,0.23722014489366675,0.9946741793238609,1.7902380952380954,0.3862982005141388
CAMP07629,2025-11-23,2025-12-03,Email,29587,2480,1234,292,3239.93,8721.99,169.20303833724802,10,8.382059688376652,49.75806451612903,11.774193548387096,1.306423387096774,2.6255510534846027,11.095650684931506,3.516931451612903
CAMP07630,2025-02-07,2025-02-12,Display,169112,8739,3089,685,2260.65,5387.82,138.33056864176228,5,5.167581247930365,35.3472937407026,7.838425449136056,0.25868520425678,0.731838782777598,3.30021897810219,0.616525918297288
CAMP07631,2025-07-20,2025-07-29,Email,75680,5629,622,137,3033.86,3319.71,9.42199046758914,9,7.437896405919661,11.049920056848462,2.433824835672411,0.5389696216024161,4.877588424437299,22.144963503649635,0.589751287972997
CAMP07632,2025-07-19,2025-08-01,Social,193334,13248,2645,971,2803.11,3030.83,8.123833884506844,13,6.852390164171848,19.96527777777778,7.329408212560387,0.21158740942028986,1.0597769376181474,2.8868280123583934,0.2287764190821256
CAMP07633,2025-09-12,2025-09-21,Search,118624,4455,711,411,2221.45,3825.49,72.20689189493349,9,3.7555637982195846,15.95959595959596,9.225589225589225,0.49864197530864196,3.124402250351617,5.404987834549878,0.858695847362514
CAMP07634,2025-06-28,2025-07-08,Email,298947,8587,862,472,1447.62,1597.82,10.375651068650617,10,2.87241551177968,10.03843018516362,5.496681029463142,0.16858274135320833,1.6793735498839906,3.0669915254237288,0.186074298357983
CAMP07635,2025-02-04,2025-02-11,Social,152226,3245,992,508,4661.27,5064.95,8.660300733491074,7,2.1316989213406385,30.57010785824345,15.654853620955317,1.436446841294299,4.6988608870967745,9.175728346456694,1.5608474576271185
CAMP07636,2025-03-23,2025-04-04,Social,122930,1493,376,135,4588.24,8053.6,75.52699945948775,12,1.2145123240868787,25.184192900200937,9.042196918955124,3.073168117883456,12.202765957446807,33.98696296296296,5.394239785666444
CAMP07637,2025-08-08,2025-08-22,Social,239059,4138,1428,756,448.47,655.51,46.165852788369335,14,1.7309534466386958,34.50942484291929,18.269695505074914,0.10837844369260513,0.3140546218487395,0.5932142857142858,0.15841227646205897
CAMP07638,2025-06-07,2025-06-22,Influencer,216731,7165,1336,383,1195.25,2033.92,70.16691068814056,15,3.305941466610683,18.64619678995115,5.345429169574319,0.16681786461967898,0.8946482035928144,3.120757180156658,0.28386880669923237
CAMP07639,2025-01-04,2025-01-12,Display,28998,2152,930,403,2912.93,5263.68,80.70053176698377,8,7.421201462169805,43.215613382899626,18.726765799256505,1.3535920074349441,3.1321827956989248,7.228114143920595,2.4459479553903347
CAMP07640,2025-06-16,2025-06-24,Email,10786,258,65,32,4904.2,5744.59,17.13612821663065,8,2.391989616169108,25.1937984496124,12.4031007751938,19.008527131782945,75.44923076923077,153.25625,22.265852713178294
CAMP07641,2025-07-23,2025-08-07,Influencer,64059,3658,1072,254,3664.45,8105.35,121.1887186344472,15,5.710360761173294,29.305631492618918,6.943685073810825,1.001763258611263,3.418330223880597,14.426968503937006,2.215787315472936
CAMP07642,2025-07-13,2025-07-22,Email,231897,7435,2921,1605,4109.85,6969.39,69.57772181466476,9,3.206164805926769,39.2871553463349,21.587088096839274,0.5527706792199059,1.4070010270455324,2.560654205607477,0.937375924680565
CAMP07643,2025-08-23,2025-09-06,Influencer,206737,11590,1929,946,1639.69,4134.46,152.1488818008282,14,5.606156614442504,16.643658326143225,8.16220880069025,0.14147454702329595,0.8500207361327112,1.7332875264270613,0.35672648835202764
CAMP07644,2025-07-25,2025-08-07,Display,99450,7707,1579,652,1172.67,3497.45,198.24673608090936,13,7.749622926093515,20.487868171791877,8.459841702348514,0.15215648112105878,0.7426662444585181,1.798573619631902,0.4538017386791229
CAMP07645,2025-05-30,2025-06-11,Social,204453,6938,1123,252,1207.21,2128.39,76.30652496251686,12,3.39344494822771,16.186220812914385,3.6321706543672527,0.17399971173248777,1.074986642920748,4.790515873015873,0.3067728452003459
CAMP07646,2025-06-08,2025-06-19,Email,78984,3262,1328,634,2468.08,6130.44,148.3890311497196,11,4.129950369695128,40.71122011036174,19.435928877988964,0.7566155732679337,1.8584939759036143,3.8928706624605676,1.8793500919681176
CAMP07647,2025-10-06,2025-10-15,Social,191362,14365,1996,756,4306.55,6849.47,59.04772962115846,9,7.506715021791161,13.89488339714584,5.262791507135399,0.2997946397493909,2.1575901803607214,5.6964947089947096,0.4768165680473373
CAMP07648,2025-10-31,2025-11-13,Display,251069,14855,4391,2172,1160.21,3042.67,162.25166133717173,13,5.916700189987613,29.559071019858635,14.62133961629081,0.07810232245035342,0.26422455021635166,0.5341666666666667,0.20482463816896668
CAMP07649,2025-06-15,2025-06-28,Email,32139,594,237,50,2894.56,6848.54,136.60038140511855,13,1.8482217866143937,39.8989898989899,8.417508417508419,4.8729966329966325,12.213333333333333,57.8912,11.52952861952862
CAMP07650,2025-11-07,2025-11-21,Search,223326,17471,5295,2276,4063.09,6088.26,49.84309970982675,14,7.823092698566221,30.307366493045617,13.027302386812432,0.23256195981912886,0.7673446647780926,1.785188927943761,0.34847804933890447
CAMP07651,2025-03-09,2025-03-23,Search,295137,10320,3131,1186,2551.75,4902.62,92.12775546193788,14,3.4966812022891065,30.339147286821706,11.492248062015504,0.2472625968992248,0.8149952091983392,2.1515598650927488,0.47506007751937984
CAMP07652,2025-03-29,2025-04-04,Search,148995,6653,834,310,2142.82,5597.71,161.23099467057426,6,4.4652505117621395,12.535698181271608,4.6595520817676235,0.32208327070494513,2.569328537170264,6.912322580645162,0.8413813317300466
CAMP07653,2025-08-05,2025-08-13,Display,24481,785,324,131,1798.01,4349.23,141.891313174009,8,3.2065683591356566,41.27388535031847,16.687898089171973,2.2904585987261146,5.549413580246913,13.725267175572519,5.540420382165604
CAMP07654,2025-01-01,2025-01-13,Search,16422,967,330,82,3042.2,3234.64,6.32568535927947,12,5.888442333455121,34.126163391933815,8.479834539813858,3.146018614270941,9.218787878787879,37.099999999999994,3.345025853154085
CAMP07655,2025-05-15,2025-05-20,Email,232079,17104,6277,3604,4106.69,4119.38,0.30900798453256784,5,7.369904213651386,36.699017773620206,21.0710944808232,0.24010114593077642,0.6542440656364504,1.1394811320754716,0.2408430776426567
CAMP07656,2025-07-04,2025-07-13,Search,60296,4961,2015,970,4981.04,12491.02,150.77132486388385,9,8.227743133872893,40.61681112678895,19.552509574682524,1.0040395081636766,2.471980148883375,5.135092783505154,2.517843176778875
CAMP07657,2025-12-17,2025-12-29,Email,263126,24468,7933,1855,4359.86,8315.57,90.73020693325016,12,9.298967034804619,32.42193885891777,7.581330717672062,0.1781862023867909,0.549585276692298,2.3503288409703504,0.3398549125388262
CAMP07658,2025-05-20,2025-05-26,Display,295019,12488,3789,878,2318.48,4690.22,102.29719471377801,6,4.232947708452675,30.34112748238309,7.030749519538758,0.18565663036515054,0.6118975983109,2.6406378132118453,0.3755781550288277
CAMP07659,2025-04-16,2025-04-22,Social,22734,2135,779,221,488.29,1430.35,192.9304306866821,6,9.391220198821149,36.48711943793911,10.351288056206089,0.2287072599531616,0.626816431322208,2.2094570135746605,0.6699531615925058
CAMP07660,2025-05-13,2025-05-25,Influencer,56700,3715,1708,505,690.63,873.25,26.442523493042586,12,6.552028218694886,45.975773889636606,13.593539703903096,0.18590309555854642,0.40435011709601876,1.3675841584158415,0.2350605652759085
CAMP07661,2025-04-18,2025-05-02,Search,18786,846,300,119,243.69,259.39,6.442611514629237,14,4.503353561162568,35.46099290780142,14.066193853427897,0.28804964539007094,0.8123,2.0478151260504203,0.3066075650118203
CAMP07662,2025-06-27,2025-07-10,Influencer,129258,11614,4823,1999,1877.05,2586.47,37.79441144348844,13,8.985130514165467,41.52746685035302,17.2119855346995,0.1616195970380575,0.38918722786647314,0.9389944972486243,0.22270277251592904
CAMP07663,2025-10-25,2025-11-05,Social,59395,3692,1078,278,2459.6,5964.73,142.50813140348023,11,6.216011448775149,29.198266522210186,7.529794149512458,0.6661971830985915,2.2816326530612243,8.847482014388488,1.6155823401950162
CAMP07664,2025-12-24,2026-01-05,Display,230242,11715,3934,2318,4120.99,5622.41,36.43347836320884,12,5.088124668826713,33.58087921468203,19.786598378147673,0.3517703798548869,1.0475317742755466,1.7778213977566868,0.47993256508749466
CAMP07665,2025-12-25,2026-01-03,Display,120665,1331,229,121,520.1,1070.0,105.7296673716593,9,1.1030539095843865,17.20510894064613,9.090909090909092,0.3907588279489106,2.2711790393013103,4.298347107438016,0.8039068369646882
CAMP07666,2025-05-26,2025-05-31,Social,92773,6918,2043,926,1217.78,3301.76,171.12943224556162,5,7.4569109546958705,29.5316565481353,13.385371494651633,0.17603064469499854,0.596074400391581,1.315097192224622,0.4772708875397514
CAMP07667,2025-03-15,2025-03-23,Influencer,107076,1816,289,89,2602.19,6975.84,168.0757362068104,8,1.6959916321117712,15.914096916299558,4.900881057268722,1.4329240088105728,9.004117647058823,29.23808988764045,3.8413215859030836
CAMP07668,2025-04-18,2025-04-24,Search,196994,7100,2036,1148,4263.9,6057.1,42.05539529538687,6,3.6041706854015856,28.676056338028168,16.16901408450704,0.6005492957746479,2.094253438113949,3.714198606271777,0.8531126760563381
CAMP07669,2025-05-02,2025-05-09,Email,40301,3891,490,159,529.43,1479.43,179.43826379313606,7,9.654847274261185,12.593163711128245,4.086353122590594,0.13606527884862502,1.080469387755102,3.3297484276729556,0.3802184528398869
CAMP07670,2025-01-17,2025-01-24,Display,243045,5825,1925,630,1292.84,3862.57,198.76628198384955,7,2.3966755127651256,33.047210300429185,10.815450643776824,0.22194678111587982,0.6716051948051948,2.052126984126984,0.6631021459227469
CAMP07671,2025-07-15,2025-07-28,Social,197070,7500,1610,549,2765.13,8151.71,194.8038609396303,13,3.8057543005023597,21.46666666666667,7.32,0.368684,1.7174720496894411,5.036666666666667,1.0868946666666666
CAMP07672,2025-11-23,2025-12-07,Influencer,121582,11417,4985,1092,1689.39,4700.53,178.23829903101114,14,9.390370285075093,43.66295874573005,9.564684242795831,0.1479714460891653,0.3388946840521565,1.5470604395604397,0.4117132346500832
CAMP07673,2025-11-14,2025-11-22,Search,64724,2614,654,146,4962.75,5589.21,12.623243161553575,8,4.038687349360361,25.01912777352716,5.58530986993114,1.8985271614384085,7.588302752293578,33.99143835616438,2.13818286151492
CAMP07674,2025-10-24,2025-10-30,Influencer,63976,2532,1182,461,2315.45,5219.86,125.43609233626294,6,3.957734150306365,46.682464454976305,18.206951026856242,0.9144747235387045,1.9589255499153975,5.022668112798264,2.061556082148499
CAMP07675,2025-09-09,2025-09-16,Search,288879,19735,5706,3153,4565.65,8583.07,87.9922902543997,7,6.831580004084755,28.91309855586521,15.9766911578414,0.2313478591335191,0.800148966000701,1.448033618775769,0.43491613883962504
CAMP07676,2025-04-29,2025-05-06,Email,105344,2298,1010,582,4710.35,7341.52,55.85933104758669,7,2.181424665856622,43.95126196692776,25.326370757180154,2.0497606614447346,4.663712871287129,8.093384879725086,3.1947432550043517
CAMP07677,2025-06-11,2025-06-22,Email,25509,2488,544,277,1371.22,2236.51,63.10365951488457,11,9.75342036144106,21.864951768488748,11.133440514469454,0.5511334405144694,2.520625,4.950252707581227,0.8989188102893891
CAMP07678,2025-07-17,2025-07-29,Social,99934,3472,974,352,1699.85,4906.04,188.61605435773745,12,3.4742930334020454,28.05299539170507,10.138248847926267,0.489588133640553,1.7452258726899383,4.829119318181818,1.4130299539170508
CAMP07679,2025-02-14,2025-03-01,Social,171679,13856,4897,1587,1688.27,4902.81,190.40437844657552,15,8.07087646130278,35.34209006928407,11.453521939953811,0.12184396651270207,0.3447559730447213,1.0638122243226213,0.3538402136258661
CAMP07680,2025-11-10,2025-11-20,Search,260927,9363,1904,545,2237.93,2691.16,20.25219734308044,10,3.5883599627482012,20.33536259745808,5.820783936772402,0.23901847698387269,1.1753834033613444,4.106293577981651,0.28742497062907185
CAMP07681,2025-06-28,2025-07-06,Search,118362,4117,1494,620,409.44,576.22,40.733685033216105,8,3.4783122961761377,36.28855963079913,15.059509351469517,0.09945105659460772,0.2740562248995984,0.6603870967741935,0.13996113675006072
CAMP07682,2025-02-13,2025-02-23,Search,57540,873,188,73,4056.03,11502.64,183.5935631639805,10,1.5172054223149112,21.534936998854526,8.36197021764032,4.646082474226804,21.574627659574467,55.56205479452055,13.175990836197021
CAMP07683,2025-09-28,2025-10-13,Search,177016,3671,1078,416,741.19,1651.26,122.78498090907863,15,2.073823835133547,29.36529555979297,11.332062108417325,0.2019041133206211,0.6875602968460112,1.781706730769231,0.4498120403159902
CAMP07684,2025-03-19,2025-03-24,Email,163222,9299,1016,331,4478.96,10805.87,141.25846178577171,5,5.697148668684369,10.925906011399075,3.5595225293042265,0.48166039359070867,4.408425196850394,13.531601208459215,1.1620464566082376
CAMP07685,2025-11-22,2025-12-06,Social,207250,12832,1684,728,2925.25,4958.37,69.50243568925733,14,6.191556091676719,13.123441396508728,5.673316708229426,0.22796524314214464,1.73708432304038,4.018200549450549,0.3864066396508728
CAMP07686,2025-06-27,2025-07-09,Social,194835,16254,3101,1374,2459.29,3646.16,48.26067686202115,12,8.342443606128262,19.078380706287685,8.453303802141011,0.15130367909437675,0.7930635278942276,1.7898762736535663,0.22432385874246338
CAMP07687,2025-12-23,2025-12-28,Display,128480,1981,837,460,3337.86,6311.76,89.0960076216498,5,1.5418742216687422,42.251388187783945,23.220595658758203,1.6849369005552752,3.9878853046594984,7.256217391304348,3.186148409893993
CAMP07688,2025-01-03,2025-01-12,Social,74128,3117,1135,572,4672.19,7856.33,68.15090995871317,9,4.204888840923807,36.41321783766442,18.35097850497273,1.4989380814886106,4.116466960352422,8.168164335664335,2.5204780237407762
CAMP07689,2025-08-02,2025-08-08,Social,128485,3599,1646,546,1553.67,4488.66,188.9069107339396,6,2.8011051873759585,45.73492636843567,15.170880800222283,0.4316949152542373,0.943906439854192,2.8455494505494507,1.2471964434565157
CAMP07690,2025-12-08,2025-12-18,Influencer,274382,11581,5349,1881,1423.91,1893.56,32.98312393339465,10,4.220757921437995,46.187721267593474,16.242120714964166,0.12295224937397461,0.266201159095158,0.756996278575226,0.16350574216388913
CAMP07691,2025-03-15,2025-03-28,Influencer,106051,4442,1109,328,1912.4,5705.51,198.34291989123614,13,4.188550791600268,24.966231427285006,7.384061233678524,0.43052678973435393,1.7244364292155097,5.830487804878049,1.2844461954074742
CAMP07692,2025-02-20,2025-03-01,Display,123913,5190,1281,343,2485.36,6991.1,181.2912415102842,9,4.188422522253517,24.68208092485549,6.608863198458574,0.47887475915221583,1.9401717408274786,7.245947521865889,1.3470327552986514
CAMP07693,2025-03-08,2025-03-16,Search,129124,4889,2123,517,470.95,1008.92,114.23081006476272,8,3.7862829528205446,43.42401309061158,10.574759664553078,0.09632849253426058,0.22183231276495524,0.9109284332688588,0.20636530987932092
CAMP07694,2025-11-28,2025-12-04,Display,284951,22442,6072,1297,3431.94,5782.31,68.48517165218507,6,7.875740039515566,27.05641208448445,5.779342304607432,0.15292487300597096,0.565207509881423,2.646060138781804,0.2576557347829962
CAMP07695,2025-04-03,2025-04-10,Display,161784,11660,5163,1895,2652.38,6491.14,144.72888500139499,7,7.2071403847104785,44.27958833619211,16.252144082332762,0.2274768439108062,0.5137284524501259,1.3996728232189974,0.5567015437392796
